"time","close","high","low","open","volumefrom","volumeto"
"2014-07-17",6.1,6.1,6.1,6.1,0,0
"2014-07-18",7,7,6.1,6.1,0.1751,1.23
"2014-07-19",7,7,7,7,0,0
"2014-07-20",7,7,7,7,0,0
"2014-07-21",7,7,7,7,0,0
"2014-07-22",7,7,7,7,0,0
"2014-07-23",7,7,7,7,0,0
"2014-07-24",7,7,7,7,0,0
"2014-07-25",6,7,6,7,2,12
"2014-07-26",6,6,6,6,0,0
"2014-07-27",6,6,6,6,0,0
"2014-07-28",6,6,6,6,0.0003248,0.001949
"2014-07-29",6,6,6,6,0,0
"2014-07-30",6,6,6,6,0,0
"2014-07-31",6,6,6,6,0,0
"2014-08-01",6,6,6,6,0,0
"2014-08-02",6,6,6,6,0,0
"2014-08-03",4,6,4,6,3,12
"2014-08-04",4,4,4,4,0,0
"2014-08-05",4,4,4,4,0,0
"2014-08-06",4,4,4,4,0,0
"2014-08-07",4,4,4,4,0,0
"2014-08-08",4,4,4,4,0,0
"2014-08-09",4,4,4,4,0,0
"2014-08-10",7,7,4,4,0.0073,0.0511
"2014-08-11",7,7,7,7,0,0
"2014-08-12",7,7,7,7,0,0
"2014-08-13",7,7,7,7,0,0
"2014-08-14",4.21,7,4.21,7,0.4264,1.8
"2014-08-15",4.21,4.21,4.21,4.21,0.01087,0.04579
"2014-08-16",4.21,4.21,4.21,4.21,0,0
"2014-08-17",4.21,4.21,4.21,4.21,0,0
"2014-08-18",4.21,4.21,4.21,4.21,0,0
"2014-08-19",4.21,4.21,4.21,4.21,0,0
"2014-08-20",4.21,4.21,4.21,4.21,0,0
"2014-08-21",1,4.21,1,4.21,0.2568,0.2568
"2014-08-22",1,1,1,1,0,0
"2014-08-23",1,1,1,1,0,0
"2014-08-24",1,1,1,1,0,0
"2014-08-25",1,1,1,1,0,0
"2014-08-26",1,1,1,1,0,0
"2014-08-27",1,1,1,1,0,0
"2014-08-28",1,1,1,1,0,0
"2014-08-29",1,1,1,1,0,0
"2014-08-30",1,1,1,1,0,0
"2014-08-31",1,1,1,1,0,0
"2014-09-01",1,1,1,1,0,0
"2014-09-02",1,1,1,1,0,0
"2014-09-03",1,1,1,1,0,0
"2014-09-04",1,1,1,1,0,0
"2014-09-05",1,1,1,1,0,0
"2014-09-06",1,1,1,1,0,0
"2014-09-07",1,1,1,1,0,0
"2014-09-08",1,1,1,1,0,0
"2014-09-09",1,1,1,1,0,0
"2014-09-10",1,1,1,1,0,0
"2014-09-11",4.4,4.4,1,1,0.2277,1
"2014-09-12",1.01,4.4,1.01,4.4,0.0001164,0.0001176
"2014-09-13",4.4,4.4,1.01,1.01,0.136,0.273
"2014-09-14",4.4,4.4,4.4,4.4,0,0
"2014-09-15",4.4,4.4,4.4,4.4,0,0
"2014-09-16",4.4,4.4,4.4,4.4,0,0
"2014-09-17",4.4,4.4,4.4,4.4,0,0
"2014-09-18",4.4,4.4,4.4,4.4,0,0
"2014-09-19",4.4,4.4,4.4,4.4,0,0
"2014-09-20",4.4,4.4,4.4,4.4,0,0
"2014-09-21",4.4,4.4,4.4,4.4,0,0
"2014-09-22",4.09,4.4,1,4.4,0.0112,0.01267
"2014-09-23",2,4.09,2,4.09,0.0002,0.0004004
"2014-09-24",4.39,4.39,2,2,0.7755,3.19
"2014-09-25",4.39,4.39,4.39,4.39,0,0
"2014-09-26",4.39,4.39,4.39,4.39,0,0
"2014-09-27",4.39,4.39,4.39,4.39,0,0
"2014-09-28",4.39,4.39,4.39,4.39,0,0
"2014-09-29",4.39,4.39,4.39,4.39,0,0
"2014-09-30",1,4.39,1,4.39,0.0051,0.00511
"2014-10-01",1,1,1,1,0,0
"2014-10-02",1,1,1,1,0,0
"2014-10-03",1,1,1,1,0,0
"2014-10-04",1,1,1,1,0.0009075,0.0009093
"2014-10-05",1,1,1,1,0,0
"2014-10-06",1,1,1,1,0,0
"2014-10-07",1,1,1,1,0.0008544,0.0008561
"2014-10-08",1,1,1,1,0,0
"2014-10-09",1,1,1,1,0,0
"2014-10-10",1,1,1,1,0,0
"2014-10-11",3.85,3.85,1,1,1.91,1.94
"2014-10-12",3.85,3.85,3.85,3.85,0,0
"2014-10-13",3.85,3.85,3.85,3.85,0,0
"2014-10-14",3.85,3.85,3.85,3.85,0,0
"2014-10-15",3.85,3.85,3.85,3.85,0,0
"2014-10-16",3.85,3.85,3.85,3.85,0,0
"2014-10-17",3.85,3.85,3.85,3.85,0,0
"2014-10-18",3.85,3.85,3.85,3.85,0,0
"2014-10-19",3.85,3.85,3.85,3.85,0,0
"2014-10-20",3.85,3.85,3.85,3.85,0,0
"2014-10-21",3.85,3.85,3.85,3.85,0,0
"2014-10-22",3.85,3.85,3.85,3.85,0,0
"2014-10-23",3.85,3.85,3.85,3.85,0,0
"2014-10-24",3.85,3.85,3.85,3.85,0,0
"2014-10-25",3.85,3.85,3.85,3.85,0,0
"2014-10-26",3.85,3.85,3.85,3.85,0,0
"2014-10-27",3.85,3.85,3.85,3.85,0,0
"2014-10-28",3.85,3.85,3.85,3.85,0,0
"2014-10-29",3.85,3.85,3.85,3.85,0,0
"2014-10-30",3.85,3.85,3.85,3.85,0,0
"2014-10-31",3.85,3.85,3.85,3.85,0,0
"2014-11-01",3.85,3.85,3.85,3.85,0,0
"2014-11-02",3.85,3.85,3.85,3.85,0,0
"2014-11-03",3.85,3.85,3.85,3.85,0,0
"2014-11-04",3.85,3.85,3.85,3.85,0,0
"2014-11-05",1,3.85,1,3.85,0.0007535,0.000755
"2014-11-06",4,4,1,1,16.16,63.86
"2014-11-07",4,4,4,4,0,0
"2014-11-08",4,4,4,4,0,0
"2014-11-09",4,4,4,4,0,0
"2014-11-10",4,4,4,4,0,0
"2014-11-11",4,4,4,4,0,0
"2014-11-12",1,4,1,4,0.001227,0.001229
"2014-11-13",1,1,1,1,0,0
"2014-11-14",1,1,1,1,0,0
"2014-11-15",1,1,1,1,0,0
"2014-11-16",1,1,1,1,0,0
"2014-11-17",1,1,1,1,0,0
"2014-11-18",1,1,1,1,0,0
"2014-11-19",1,1,1,1,0,0
"2014-11-20",1,1,1,1,0,0
"2014-11-21",1,1,1,1,0,0
"2014-11-22",1,1,1,1,0.006214,0.006227
"2014-11-23",1,1,1,1,0,0
"2014-11-24",1,1,1,1,0,0
"2014-11-25",2.5,2.5,1,1,0.01446,0.03615
"2014-11-26",2.5,2.5,2.5,2.5,0,0
"2014-11-27",2,2.5,1,2.5,0.02571,0.06257
"2014-11-28",2,2,2,2,0,0
"2014-11-29",2,2,2,2,0,0
"2014-11-30",2.4,2.4,2,2,2.03,4.87
"2014-12-01",2.5,2.5,2.4,2.4,0.8327,2.08
"2014-12-02",2.5,2.5,2.5,2.5,0,0
"2014-12-03",2.5,2.5,2.5,2.5,0,0
"2014-12-04",2.5,2.5,2.5,2.5,0,0
"2014-12-05",2.5,2.5,2.5,2.5,0,0
"2014-12-06",2.5,2.5,2.5,2.5,0,0
"2014-12-07",2.5,2.5,2.5,2.5,0,0
"2014-12-08",2.5,2.5,2.5,2.5,0,0
"2014-12-09",2.5,2.5,2.5,2.5,0,0
"2014-12-10",2.5,2.5,2.5,2.5,0,0
"2014-12-11",2.5,2.5,2.5,2.5,0,0
"2014-12-12",2.5,2.5,2.5,2.5,0,0
"2014-12-13",2.5,2.5,2.5,2.5,0,0
"2014-12-14",2.5,2.5,2.5,2.5,0,0
"2014-12-15",1.6,2.5,1.6,2.5,0.0006312,0.00101
"2014-12-16",1.6,1.6,1.6,1.6,0,0
"2014-12-17",1.6,1.6,1.6,1.6,0,0
"2014-12-18",1.6,1.6,1.6,1.6,0,0
"2014-12-19",1.6,1.6,1.6,1.6,0,0
"2014-12-20",1.6,1.6,1.6,1.6,0.02773,0.04436
"2014-12-21",1.6,1.6,1.6,1.6,0.002299,0.003679
"2014-12-22",1.6,1.6,1.6,1.6,0,0
"2014-12-23",1.6,1.6,1.6,1.6,0,0
"2014-12-24",1.6,1.6,1.6,1.6,0,0
"2014-12-25",1.99,1.99,1.6,1.6,0.08332,0.1658
"2014-12-26",1.65,1.99,1.65,1.99,0.01018,0.01693
"2014-12-27",1.65,1.65,1.65,1.65,0,0
"2014-12-28",1.65,1.65,1.65,1.65,0,0
"2014-12-29",1.65,1.65,1.65,1.65,0,0
"2014-12-30",1.6,1.65,1.6,1.65,0.0001,0.00016
"2014-12-31",1.6,1.6,1.6,1.6,0,0
"2015-01-01",1.72,1.72,1.6,1.6,0.008066,0.01387
"2015-01-02",1.72,1.72,1.72,1.72,0,0
"2015-01-03",1.72,1.72,1.72,1.72,2.99,5.14
"2015-01-04",1.6,1.72,1.6,1.72,0.01572,0.02554
"2015-01-05",1.6,1.6,1.6,1.6,0,0
"2015-01-06",1.6,1.6,1.6,1.6,0,0
"2015-01-07",1.6,1.6,1.6,1.6,0,0
"2015-01-08",1.6,1.6,1.6,1.6,0,0
"2015-01-09",1.6,1.6,1.6,1.6,0,0
"2015-01-10",1.5,1.96,1.5,1.6,0.2281,0.355
"2015-01-11",1.5,1.5,1.5,1.5,0,0
"2015-01-12",1.5,1.5,1.5,1.5,0.1671,0.2506
"2015-01-13",1.5,1.5,1.5,1.5,0.6327,0.949
"2015-01-14",1.5,1.5,1.5,1.5,0,0
"2015-01-15",1.5,1.5,1.5,1.5,0,0
"2015-01-16",1.5,1.5,1.5,1.5,0,0
"2015-01-17",1.5,1.5,1.5,1.5,0,0
"2015-01-18",1.5,1.5,1.5,1.5,0,0
"2015-01-19",1.5,1.5,1.5,1.5,0,0
"2015-01-20",1.11,1.5,1.11,1.5,0.007493,0.008317
"2015-01-21",1.11,1.11,1.11,1.11,0,0
"2015-01-22",1.11,1.11,1.11,1.11,0.002128,0.002362
"2015-01-23",1.11,1.11,1.11,1.11,0,0
"2015-01-24",1.8,1.8,1.11,1.11,0.8422,1.52
"2015-01-25",1.8,1.8,1.8,1.8,0,0
"2015-01-26",1.8,1.8,1.8,1.8,0,0
"2015-01-27",1.9,1.9,1.8,1.8,0.004252,0.008078
"2015-01-28",1.9,1.9,1.9,1.9,0.02064,0.03922
"2015-01-29",1.9,1.9,1.33,1.9,0.02164,0.03843
"2015-01-30",1.9,1.9,1.9,1.9,0.05439,0.1033
"2015-01-31",1.9,1.9,1.9,1.9,0.01452,0.02759
"2015-02-01",1.9,1.9,1.9,1.9,0,0
"2015-02-02",1.9,1.9,1.9,1.9,0,0
"2015-02-03",1.33,1.9,1.33,1.9,0.002025,0.002693
"2015-02-04",1.89,1.96,1.33,1.33,3.11,6.01
"2015-02-05",1.89,1.89,1.89,1.89,0.001739,0.003287
"2015-02-06",2,2,1.33,1.89,0.0047,0.00873
"2015-02-07",2,2,2,2,0,0
"2015-02-08",2,2,1.55,2,2.99,5.97
"2015-02-09",2,2,2,2,0,0
"2015-02-10",2.7,2.88,2,2,1.2,3.02
"2015-02-11",2.7,2.7,2.7,2.7,0,0
"2015-02-12",2.7,2.7,2.7,2.7,0,0
"2015-02-13",1.7,2.7,1.7,2.7,0.0056,0.00952
"2015-02-14",1.7,1.7,1.7,1.7,0.001222,0.002077
"2015-02-15",1.7,2,1.7,1.7,0.001866,0.003227
"2015-02-16",10,10,2.9,2.9,0.001992,0.01992
"2015-02-17",10,10,10,10,0,0
"2015-02-18",2.5,2.5,1.7,1.7,0.0006,0.0015
"2015-02-19",1.7,2.5,1.7,2.5,0.006,0.0102
"2015-02-20",1.7,1.7,1.7,1.7,0,0
"2015-02-21",1.7,1.7,1.7,1.7,0,0
"2015-02-22",1.7,1.7,1.7,1.7,0.00336,0.005712
"2015-02-23",2.9,10,2.9,10,0.2407,0.4188
"2015-02-24",2.9,2.9,2.9,2.9,0,0
"2015-02-25",2.9,2.9,2.9,2.9,0,0
"2015-02-26",3.68,3.68,2.9,2.9,0.1158,0.3477
"2015-02-27",3,3,3,3,1.22,3.66
"2015-02-28",3,3,3,3,0,0
"2015-03-01",1.7,3,1.7,3,0.0043,0.00731
"2015-03-02",3.5,3.68,3.5,3.68,0.4999,1.75
"2015-03-03",3.5,3.5,3.5,3.5,0.03503,0.1226
"2015-03-04",3.5,3.5,3.5,3.5,0.02684,0.09392
"2015-03-05",3.5,3.5,3.5,3.5,0,0
"2015-03-06",3.5,3.5,3.5,3.5,0,0
"2015-03-07",1.95,1.95,1.7,1.7,0.04491,0.08758
"2015-03-08",3.36,3.36,1.95,1.95,0.4197,1.41
"2015-03-09",3.53,3.53,3.36,3.36,0.0225,0.07942
"2015-03-10",2.3,3.53,2.3,3.53,0.011,0.0253
"2015-03-11",2.3,2.3,2.3,2.3,0,0
"2015-03-12",4,4,3.5,3.5,0.00025,0.001
"2015-03-13",2.3,2.3,2.3,2.3,0.00704,0.01619
"2015-03-14",2.3,2.3,2.3,2.3,0,0
"2015-03-15",2.3,2.3,2.3,2.3,0,0
"2015-03-16",2.3,2.3,2.3,2.3,0,0
"2015-03-17",4,4,4,4,0.1578,0.5576
"2015-03-18",3.5,3.5,3.5,3.5,0.06874,0.2406
"2015-03-19",3.5,3.5,3.5,3.5,2.14,7.48
"2015-03-20",4,4,4,4,1.26,5.04
"2015-03-21",5.99,5.99,4,4,0.05919,0.1452
"2015-03-22",3.3,5,2.35,2.35,0.0631,0.1944
"2015-03-23",3.3,6.01,3.3,3.3,0.4388,1.74
"2015-03-24",5.16,6,4.93,5.17,0.4733,1.43
"2015-03-25",4.95,5.5,4.71,5.16,0.7095,2.94
"2015-03-26",4.78,5.15,4.65,4.95,0.02577,0.1371
"2015-03-27",5.1,5.1,4.69,4.78,0,0
"2015-03-28",4.8,5.1,4.65,5.1,0,0
"2015-03-29",4.5,4.65,4.28,4.28,0.32,0.768
"2015-03-30",4.16,4.5,3.85,4.5,0.4802,1.15
"2015-03-31",3.82,4.16,3.68,4.16,0.4922,1.2
"2015-04-01",4.41,4.66,3.82,3.82,0.48,1.15
"2015-04-02",4.35,4.66,4.35,4.41,0.486,1.17
"2015-04-03",4.33,4.35,4.01,4.35,0.4719,1.14
"2015-04-04",4.12,4.33,3.95,4.33,0.4939,1.19
"2015-04-05",4.13,4.24,4.03,4.12,0.2553,0.615
"2015-04-06",3.75,4.13,3.75,4.13,0.02,0.048
"2015-04-07",3.81,3.92,3.4,3.75,0.02,0.048
"2015-04-08",3.42,3.85,3.4,3.81,6.88,24.22
"2015-04-09",3.52,3.59,3,3.42,0.0898,0.2217
"2015-04-10",3.47,3.6,3.3,3.52,0.14,0.336
"2015-04-11",3.66,3.72,3.27,3.47,0.23,0.552
"2015-04-12",3.41,3.66,3.26,3.66,0.23,0.552
"2015-04-13",2.4,2.4,2.4,2.4,0.24,0.576
"2015-04-14",2.41,2.41,2.4,2.4,0.2442,0.588
"2015-04-15",5.9,5.9,0.4,0.4,0.2305,0.558
"2015-04-16",2.42,2.42,2.42,2.42,0.2533,0.6133
"2015-04-17",2.42,2.42,2.42,2.42,0.25,0.6053
"2015-04-18",2.41,3.4,2.41,2.42,0.2427,0.5884
"2015-04-19",2.41,6,2.41,2.41,2.65,9.55
"2015-04-20",2.41,2.41,2.41,2.41,0,0
"2015-04-21",2.41,2.41,2.41,2.41,0.24,0.5784
"2015-04-22",3.7,3.87,3.66,3.66,0.3536,0.9603
"2015-04-23",3.3,3.77,3.1,3.7,0.4106,1.15
"2015-04-24",3.15,3.5,3.15,3.3,0.2892,0.7388
"2015-04-25",3.05,3.15,3,3.15,0.4868,1.29
"2015-04-26",3.03,3.2,3,3.05,0.2907,0.809
"2015-04-27",2.95,3.15,2.85,3.03,0.2516,0.6117
"2015-04-28",2.97,2.97,2.9,2.95,0.2328,0.5686
"2015-04-29",3,3.16,2.9,2.97,0.4212,1.13
"2015-04-30",2.83,3.06,2.75,3,0.9812,2.54
"2015-05-01",2.87,2.93,2.75,2.83,0.26,0.671
"2015-05-02",2.72,2.87,2.67,2.87,0.2596,0.6749
"2015-05-03",2.85,3.05,2.65,2.72,0.5481,1.88
"2015-05-04",2.85,2.95,2.8,2.85,2.38,8.15
"2015-05-05",2.9,3,2.9,2.91,0.04009,0.001604
"2015-05-06",2.75,2.92,2.75,2.9,0,0
"2015-05-07",2.82,2.85,2.7,2.75,0,0
"2015-05-08",2.7,2.82,2.7,2.82,0.004805,0.004805
"2015-05-09",2.75,2.75,2.65,2.7,0,0
"2015-05-10",2.65,2.75,2.65,2.75,0.705,1.88
"2015-05-11",2.8,2.8,2.72,2.72,0,0
"2015-05-12",2.7,2.81,2.7,2.8,0.004796,0.007194
"2015-05-13",2.9,2.9,2.7,2.7,1.62,1.89
"2015-05-14",3,3,2.85,2.9,0.127,0.438
"2015-05-15",3.05,3.05,2.9,2.9,0,0
"2015-05-16",1.38,5.9,1.38,5.9,1.46,2.07
"2015-05-17",2.9,3.02,2.9,3.02,0,0
"2015-05-18",2.8,2.95,2.8,2.9,0.002,0.0028
"2015-05-19",2.95,2.95,2.8,2.8,2.02,3.03
"2015-05-20",2.8,2.95,2.8,2.95,0.006679,0.01585
"2015-05-21",2.95,2.95,2.8,2.8,1.33,3.25
"2015-05-22",2.85,2.95,2.85,2.85,0.01494,0.02115
"2015-05-23",2.85,2.93,2.85,2.85,2.54,6.39
"2015-05-24",2.77,2.92,2.65,2.85,0.5135,1.69
"2015-05-25",2.6,2.9,2.6,2.7,2.21,2.21
"2015-05-26",2.8,2.8,2.6,2.6,0,0
"2015-05-27",2.88,2.88,2.55,2.8,0.01337,0.04102
"2015-05-28",2.72,2.9,2.71,2.88,0,0
"2015-05-29",2.9,2.9,2.72,2.72,0.03831,0.08925
"2015-05-30",2.88,2.88,2.77,2.77,0,0
"2015-05-31",2.71,2.88,2.71,2.88,3.24,10.08
"2015-06-01",2.82,3.1,2.71,2.71,0,0
"2015-06-02",2.79,2.82,2.79,2.82,0.009341,0.02176
"2015-06-03",2.84,2.9,2.79,2.79,0.7028,2.07
"2015-06-04",2.82,2.97,2.71,2.84,0.5384,1.25
"2015-06-05",2.79,2.87,2.72,2.82,0,0
"2015-06-06",2.79,3,2.79,2.79,0,0
"2015-06-07",2.94,2.94,2.79,2.79,0.2905,0.7611
"2015-06-08",2.8,2.92,2.8,2.92,0,0
"2015-06-09",2.8,2.8,2.57,2.8,3.55,8.35
"2015-06-10",2.7,2.8,2.7,2.8,0.2238,0.8236
"2015-06-11",2.8,2.97,2.7,2.7,0,0
"2015-06-12",2.87,2.87,2.8,2.8,0.01483,0.001234
"2015-06-13",2.72,2.86,2.72,2.85,0.6056,1.03
"2015-06-14",2.69,2.77,2.69,2.72,0.0005055,0.001471
"2015-06-15",2.97,2.97,2.69,2.69,0,0
"2015-06-16",3.16,3.25,2.92,2.97,0.000499,0.001497
"2015-06-17",2.9,3.16,2.89,3.16,0.2516,0.4278
